,rota,atributo 1,atributo 2,correlação,correlação absoluta
1136,top,deaths,timeCCingOthers,-0.005931914448172962,0.005931914448172962
482,sup,timeCCingOthers,trueDamageTaken,-0.005886472016299408,0.005886472016299408
656,mid,longestTimeSpentLiving,wardsPlaced,0.005881584604451853,0.005881584604451853
270,adc,trueDamageTaken,visionScore,-0.005630118943486067,0.005630118943486067
831,jg,assists,longestTimeSpentLiving,-0.005526169920185868,0.005526169920185868
557,mid,assists,magicalDamageTaken,0.005476358919116494,0.005476358919116494
248,adc,totalMinionsKilled,totalTimeCrowdControlDealt,-0.005386086112019512,0.005386086112019512
1046,jg,totalDamageDealt,visionScore,-0.005164134555896662,0.005164134555896662
1090,jg,trueDamageDealt,trueDamageTaken,0.0050843460959462605,0.0050843460959462605
1061,jg,totalDamageTaken,totalTimeCrowdControlDealt,0.005044941883221695,0.005044941883221695
256,adc,totalTimeCrowdControlDealt,trueDamageDealtToChampions,-0.004849311894575241,0.004849311894575241
279,sup,assists,longestTimeSpentLiving,0.004467328203618791,0.004467328203618791
503,sup,totalDamageDealtToChampions,trueDamageTaken,0.004207930694340884,0.004207930694340884
280,sup,assists,magicDamageDealt,0.004187318437834871,0.004187318437834871
1193,top,longestTimeSpentLiving,physicalDamageDealt,0.003805931035331307,0.003805931035331307
901,jg,kills,timeCCingOthers,0.0036798603961716286,0.0036798603961716286
925,jg,longestTimeSpentLiving,totalMinionsKilled,0.003579583076086155,0.003579583076086155
414,sup,magicalDamageTaken,visionWardsBoughtInGame,0.0035684163131699696,0.0035684163131699696
595,mid,deaths,visionWardsBoughtInGame,0.003333963823173825,0.003333963823173825
309,sup,deaths,totalDamageDealt,0.0030967539653527117,0.0030967539653527117
1374,top,trueDamageTaken,visionScore,0.0029363872881423914,0.0029363872881423914
516,sup,totalHeal,totalMinionsKilled,0.002882111681249799,0.002882111681249799
64,adc,goldEarned,visionWardsBoughtInGame,0.0026680878975856716,0.0026680878975856716
1033,jg,timeCCingOthers,trueDamageDealtToChampions,0.002273893857065375,0.002273893857065375
314,sup,deaths,totalTimeCrowdControlDealt,-0.002259627578235784,0.002259627578235784
1372,top,trueDamageDealtToChampions,visionWardsBoughtInGame,0.0021968525876544646,0.0021968525876544646
927,jg,longestTimeSpentLiving,trueDamageDealt,0.002140476008808131,0.002140476008808131
1065,jg,totalDamageTaken,visionScore,-0.0020828884022067538,0.0020828884022067538
415,sup,magicalDamageTaken,wardsPlaced,-0.001977569117488355,0.001977569117488355
1164,top,goldEarned,trueDamageDealt,-0.001956162193194559,0.001956162193194559
1296,top,physicalDamageTaken,trueDamageDealt,0.0019226015092811716,0.0019226015092811716
1363,top,totalTimeCrowdControlDealt,visionWardsBoughtInGame,0.0019220750942242882,0.0019220750942242882
118,adc,magicDamageDealt,trueDamageDealtToChampions,0.0016052216075158384,0.0016052216075158384
384,sup,magicDamageDealt,physicalDamageDealtToChampions,0.0015538466401473592,0.0015538466401473592
285,sup,assists,physicalDamageTaken,0.0014991829352983663,0.0014991829352983663
707,mid,neutralMinionsKilled,wardsPlaced,-0.0013844998952339674,0.0013844998952339674
703,mid,neutralMinionsKilled,trueDamageDealtToChampions,0.001350494633037238,0.001350494633037238
224,adc,totalDamageDealtToChampions,totalTimeCrowdControlDealt,-0.0011877107177825862,0.0011877107177825862
985,jg,physicalDamageDealt,physicalDamageTaken,0.0009108358728491514,0.0009108358728491514
687,mid,magicalDamageTaken,trueDamageDealtToChampions,-0.0008484399470223786,0.0008484399470223786
372,sup,longestTimeSpentLiving,totalHeal,0.0008253762392865421,0.0008253762392865421
1213,top,magicDamageDealt,physicalDamageTaken,-0.0005213444151296549,0.0005213444151296549
1040,jg,totalDamageDealt,totalHeal,-0.00039023381271967967,0.00039023381271967967
1246,top,neutralMinionsKilled,physicalDamageTaken,-0.00013299133674817148,0.00013299133674817148
894,jg,kills,longestTimeSpentLiving,5.351552847392521e-05,5.351552847392521e-05
